songID,songName,artistId,popularity,track_href
1E8LgsQTadghu99OnpCPyi,Kitna Pyara Wada Hai - Chill Mix,3apHwmMOpnlfWFVI4xgCax,11,https://api.spotify.com/v1/tracks/1E8LgsQTadghu99OnpCPyi
0mIwIMuqguEO240pWdJwzm,Aaj Phir Jeene Ki Tamanna Hai - Chill Mix,61JrslREXq98hurYL2hYoc,13,https://api.spotify.com/v1/tracks/0mIwIMuqguEO240pWdJwzm
0mIwIMuqguEO240pWdJwzm,Aaj Phir Jeene Ki Tamanna Hai - Chill Mix,3gPrw93H7bysLfQYCaEvR2,13,https://api.spotify.com/v1/tracks/0mIwIMuqguEO240pWdJwzm
4Ez7FfO3ex2NcpcEQorZXM,Karvaten Badalte Rahe - Chill Mix,0GF4shudTAFv8ak9eWdd4Y,13,https://api.spotify.com/v1/tracks/4Ez7FfO3ex2NcpcEQorZXM
4Ez7FfO3ex2NcpcEQorZXM,Karvaten Badalte Rahe - Chill Mix,61JrslREXq98hurYL2hYoc,13,https://api.spotify.com/v1/tracks/4Ez7FfO3ex2NcpcEQorZXM
4Ez7FfO3ex2NcpcEQorZXM,Karvaten Badalte Rahe - Chill Mix,6uUpEcCX17G8P2PhFwHGDL,13,https://api.spotify.com/v1/tracks/4Ez7FfO3ex2NcpcEQorZXM
2zMcHzzYt9c9sCMs6hyLxp,Dil Tujhe Diya Tha Rakhne Ko - Jhankar Beats,4etv0ut4ws0GbXBtolzf5e,26,https://api.spotify.com/v1/tracks/2zMcHzzYt9c9sCMs6hyLxp
419iak2DXvnnRUCRnOM3U1,Garjat Barsat Megh - Title - Jhankar Beats,61JrslREXq98hurYL2hYoc,27,https://api.spotify.com/v1/tracks/419iak2DXvnnRUCRnOM3U1
4jwf31blLlGvza9LcLkGWw,Bade Armanon Se - Jhankar Beats,61JrslREXq98hurYL2hYoc,27,https://api.spotify.com/v1/tracks/4jwf31blLlGvza9LcLkGWw
4jwf31blLlGvza9LcLkGWw,Bade Armanon Se - Jhankar Beats,4etv0ut4ws0GbXBtolzf5e,27,https://api.spotify.com/v1/tracks/4jwf31blLlGvza9LcLkGWw
6DxYtGvkML90R2EUlvuBa8,Ami Je Ke Tomar - Lofi,0GF4shudTAFv8ak9eWdd4Y,18,https://api.spotify.com/v1/tracks/6DxYtGvkML90R2EUlvuBa8
6DxYtGvkML90R2EUlvuBa8,Ami Je Ke Tomar - Lofi,3cYvXkGg18UM0tburmVmEt,18,https://api.spotify.com/v1/tracks/6DxYtGvkML90R2EUlvuBa8
7fLBhzTkTUORYhB7groQp2,Bipinbabur Karan-Sudha - Lofi,0GF4shudTAFv8ak9eWdd4Y,13,https://api.spotify.com/v1/tracks/7fLBhzTkTUORYhB7groQp2
7fLBhzTkTUORYhB7groQp2,Bipinbabur Karan-Sudha - Lofi,3apHwmMOpnlfWFVI4xgCax,13,https://api.spotify.com/v1/tracks/7fLBhzTkTUORYhB7groQp2
5THZZwxapsIEhETiIVzuL8,Asha Chhilo Bhalobasa Chhilo - Lofi,0GF4shudTAFv8ak9eWdd4Y,14,https://api.spotify.com/v1/tracks/5THZZwxapsIEhETiIVzuL8
5THZZwxapsIEhETiIVzuL8,Asha Chhilo Bhalobasa Chhilo - Lofi,7mVngCrLBKbp8nXOwe0tHU,14,https://api.spotify.com/v1/tracks/5THZZwxapsIEhETiIVzuL8
0bCmCQfqr7UepZbbIxIbCH,Apni To Jaise Taise - Remix,0GF4shudTAFv8ak9eWdd4Y,11,https://api.spotify.com/v1/tracks/0bCmCQfqr7UepZbbIxIbCH
0bCmCQfqr7UepZbbIxIbCH,Apni To Jaise Taise - Remix,6uUpEcCX17G8P2PhFwHGDL,11,https://api.spotify.com/v1/tracks/0bCmCQfqr7UepZbbIxIbCH
3Navo5qNcNISxw95ta65fS,Are Diwano Mujhe Pehchano - Remix,0GF4shudTAFv8ak9eWdd4Y,10,https://api.spotify.com/v1/tracks/3Navo5qNcNISxw95ta65fS
3Navo5qNcNISxw95ta65fS,Are Diwano Mujhe Pehchano - Remix,4RGTUShQK4M0GJCzMgcJYF,10,https://api.spotify.com/v1/tracks/3Navo5qNcNISxw95ta65fS
7tkRsBEn1zM1URb67izehj,Intaha Ho Gai Intezar Ki - Remix,5as8A4G47Ohu9NSWs3Je8U,10,https://api.spotify.com/v1/tracks/7tkRsBEn1zM1URb67izehj
7tkRsBEn1zM1URb67izehj,Intaha Ho Gai Intezar Ki - Remix,0GF4shudTAFv8ak9eWdd4Y,10,https://api.spotify.com/v1/tracks/7tkRsBEn1zM1URb67izehj
7tkRsBEn1zM1URb67izehj,Intaha Ho Gai Intezar Ki - Remix,4RGTUShQK4M0GJCzMgcJYF,10,https://api.spotify.com/v1/tracks/7tkRsBEn1zM1URb67izehj
2CV5dlTOokto3G1sTBWifj,Aaja Re More Piya Na Jaa Re,5as8A4G47Ohu9NSWs3Je8U,16,https://api.spotify.com/v1/tracks/2CV5dlTOokto3G1sTBWifj
02Cc1YV8vBuZ1b030phVFx,Ae Mere Dil Jo Chal Diye,5as8A4G47Ohu9NSWs3Je8U,14,https://api.spotify.com/v1/tracks/02Cc1YV8vBuZ1b030phVFx
5AY3OqHKc3i4LxERNl8iCx,Aa Gaya Maza Pyar Ka Nasha,5as8A4G47Ohu9NSWs3Je8U,19,https://api.spotify.com/v1/tracks/5AY3OqHKc3i4LxERNl8iCx
4ZhsbiixLeJh7p2eDgm66b,Eni Talima Kanku Veray,5as8A4G47Ohu9NSWs3Je8U,3,https://api.spotify.com/v1/tracks/4ZhsbiixLeJh7p2eDgm66b
5GZ02sU5xOyecC3PL2zLHJ,Bavari Bavari Vibhavari,5as8A4G47Ohu9NSWs3Je8U,3,https://api.spotify.com/v1/tracks/5GZ02sU5xOyecC3PL2zLHJ
1EZfeosX5NfjIMwm6BK0Ls,"Ali Bai, Have Hui Nahi",5as8A4G47Ohu9NSWs3Je8U,5,https://api.spotify.com/v1/tracks/1EZfeosX5NfjIMwm6BK0Ls
3Ho6oTWwISyvTI2y0TqrjP,Dulha Dulhan Ki Jodi,0GF4shudTAFv8ak9eWdd4Y,7,https://api.spotify.com/v1/tracks/3Ho6oTWwISyvTI2y0TqrjP
5DdZw9x5dLgpzXjj6GHxIn,Main Hoon Tere Samne,5as8A4G47Ohu9NSWs3Je8U,8,https://api.spotify.com/v1/tracks/5DdZw9x5dLgpzXjj6GHxIn
2OGawqjrXSuT9REyNfDo6w,Aaj Ka Ye Din,0GF4shudTAFv8ak9eWdd4Y,23,https://api.spotify.com/v1/tracks/2OGawqjrXSuT9REyNfDo6w
6qqGH1rC4jOrwoP5dH4F0L,Pucho Na Yaar Kya Hua - The Unwind Mix,025mNMOyhsDIKHAVTHp9xB,22,https://api.spotify.com/v1/tracks/6qqGH1rC4jOrwoP5dH4F0L
2Wto1afjqwLRXc7kV2GSnN,Samne Yeh Kaun Aaya - The Unwind Mix,1cfG7UM0OD4O1II1nd15Qo,15,https://api.spotify.com/v1/tracks/2Wto1afjqwLRXc7kV2GSnN
3WxCkgznzJ1tVhjDuN2hzp,Kehdoon Tumhe - The Unwind Mix,5g4R0JHd19CuLa3PSiYMWX,35,https://api.spotify.com/v1/tracks/3WxCkgznzJ1tVhjDuN2hzp
3WxCkgznzJ1tVhjDuN2hzp,Kehdoon Tumhe - The Unwind Mix,0le3G5nxaIL8ecHpBA6LPW,35,https://api.spotify.com/v1/tracks/3WxCkgznzJ1tVhjDuN2hzp
18eTeCrL0cnpyHeTpXWGfy,Idu Nanooru,2ae6PxICSOZHvjqiCcgon8,5,https://api.spotify.com/v1/tracks/18eTeCrL0cnpyHeTpXWGfy
18eTeCrL0cnpyHeTpXWGfy,Idu Nanooru,2Bu3DMTHHdXW4jnhoWHhPa,5,https://api.spotify.com/v1/tracks/18eTeCrL0cnpyHeTpXWGfy
0W8hjQhDzF0b6ZZhomQFoG,Halli Haadu,2ae6PxICSOZHvjqiCcgon8,5,https://api.spotify.com/v1/tracks/0W8hjQhDzF0b6ZZhomQFoG
0W8hjQhDzF0b6ZZhomQFoG,Halli Haadu,2IUtwMti1OiT3lkW6RubgH,5,https://api.spotify.com/v1/tracks/0W8hjQhDzF0b6ZZhomQFoG
1uidk7yR5vBFqiSMrITGRM,Pancha Koti Kannadigire,2ae6PxICSOZHvjqiCcgon8,9,https://api.spotify.com/v1/tracks/1uidk7yR5vBFqiSMrITGRM
1uFysK9kR265MVesWGHxyW,Ganpati Bappa Morya,2ijWbN5KykTYiBoVmhzCTU,20,https://api.spotify.com/v1/tracks/1uFysK9kR265MVesWGHxyW
7gPOFYAxAZu9KrgPOcK3oB,Vakratunda,2ijWbN5KykTYiBoVmhzCTU,22,https://api.spotify.com/v1/tracks/7gPOFYAxAZu9KrgPOcK3oB
5Oog82brRz04MLf7OxLk1y,Gaiye Ganpati Jagvandana,2ijWbN5KykTYiBoVmhzCTU,21,https://api.spotify.com/v1/tracks/5Oog82brRz04MLf7OxLk1y
7ulUKVmSzXFTG0OcuukdpB,Achhi Hai Ya Kharab,62mCohf6aiF3nryWghwCxM,16,https://api.spotify.com/v1/tracks/7ulUKVmSzXFTG0OcuukdpB
0EeJJbV7F7rxmBwU55Z0L5,Sajaye Payi Hain,2ijWbN5KykTYiBoVmhzCTU,18,https://api.spotify.com/v1/tracks/0EeJJbV7F7rxmBwU55Z0L5
2bEGwFLgbhqSMWD5V1yx7e,Woh Nahi Mera Magar (Male),62mCohf6aiF3nryWghwCxM,14,https://api.spotify.com/v1/tracks/2bEGwFLgbhqSMWD5V1yx7e
4dKj06pIyfva0yp3nWsdJd,O Sajani,4K6blSRoklNdpw4mzLxwfn,12,https://api.spotify.com/v1/tracks/4dKj06pIyfva0yp3nWsdJd
4dKj06pIyfva0yp3nWsdJd,O Sajani,3gBKY0y3dFFVRqicLnVZYz,12,https://api.spotify.com/v1/tracks/4dKj06pIyfva0yp3nWsdJd
3jdRFAS3wPr54PuPAP9y5i,Ek Poloker Dekha,4K6blSRoklNdpw4mzLxwfn,9,https://api.spotify.com/v1/tracks/3jdRFAS3wPr54PuPAP9y5i
3jdRFAS3wPr54PuPAP9y5i,Ek Poloker Dekha,3gBKY0y3dFFVRqicLnVZYz,9,https://api.spotify.com/v1/tracks/3jdRFAS3wPr54PuPAP9y5i
259TPWKXyOG8vWKZtuAmYS,Aajke Sobar,4K6blSRoklNdpw4mzLxwfn,8,https://api.spotify.com/v1/tracks/259TPWKXyOG8vWKZtuAmYS
259TPWKXyOG8vWKZtuAmYS,Aajke Sobar,3gBKY0y3dFFVRqicLnVZYz,8,https://api.spotify.com/v1/tracks/259TPWKXyOG8vWKZtuAmYS
1EbPEQxScumMqmiokQopJ1,Mann Yeh Kehta Mere Yaara,70B80Lwx2sxti0M1Ng9e8K,18,https://api.spotify.com/v1/tracks/1EbPEQxScumMqmiokQopJ1
1EbPEQxScumMqmiokQopJ1,Mann Yeh Kehta Mere Yaara,4BBdp811wrWrr1zk9dENUE,18,https://api.spotify.com/v1/tracks/1EbPEQxScumMqmiokQopJ1
3o7m7uZA3aqmmob4Cl1oIo,Na Sur Hai Na Taal,70B80Lwx2sxti0M1Ng9e8K,15,https://api.spotify.com/v1/tracks/3o7m7uZA3aqmmob4Cl1oIo
2QyQaopFuAzkvDrUl5zG2Z,Aaj Ka Ye Din,70B80Lwx2sxti0M1Ng9e8K,16,https://api.spotify.com/v1/tracks/2QyQaopFuAzkvDrUl5zG2Z
0mIwIMuqguEO240pWdJwzm,Aaj Phir Jeene Ki Tamanna Hai - Chill Mix,61JrslREXq98hurYL2hYoc,13,https://api.spotify.com/v1/tracks/0mIwIMuqguEO240pWdJwzm
0mIwIMuqguEO240pWdJwzm,Aaj Phir Jeene Ki Tamanna Hai - Chill Mix,3gPrw93H7bysLfQYCaEvR2,13,https://api.spotify.com/v1/tracks/0mIwIMuqguEO240pWdJwzm
1E8LgsQTadghu99OnpCPyi,Kitna Pyara Wada Hai - Chill Mix,61JrslREXq98hurYL2hYoc,11,https://api.spotify.com/v1/tracks/1E8LgsQTadghu99OnpCPyi
1E8LgsQTadghu99OnpCPyi,Kitna Pyara Wada Hai - Chill Mix,0gXDpqwYNDODn7fB0RDN8J,11,https://api.spotify.com/v1/tracks/1E8LgsQTadghu99OnpCPyi
1E8LgsQTadghu99OnpCPyi,Kitna Pyara Wada Hai - Chill Mix,3apHwmMOpnlfWFVI4xgCax,11,https://api.spotify.com/v1/tracks/1E8LgsQTadghu99OnpCPyi
4Ez7FfO3ex2NcpcEQorZXM,Karvaten Badalte Rahe - Chill Mix,0GF4shudTAFv8ak9eWdd4Y,13,https://api.spotify.com/v1/tracks/4Ez7FfO3ex2NcpcEQorZXM
4Ez7FfO3ex2NcpcEQorZXM,Karvaten Badalte Rahe - Chill Mix,61JrslREXq98hurYL2hYoc,13,https://api.spotify.com/v1/tracks/4Ez7FfO3ex2NcpcEQorZXM
4Ez7FfO3ex2NcpcEQorZXM,Karvaten Badalte Rahe - Chill Mix,6uUpEcCX17G8P2PhFwHGDL,13,https://api.spotify.com/v1/tracks/4Ez7FfO3ex2NcpcEQorZXM
4jwf31blLlGvza9LcLkGWw,Bade Armanon Se - Jhankar Beats,61JrslREXq98hurYL2hYoc,27,https://api.spotify.com/v1/tracks/4jwf31blLlGvza9LcLkGWw
4jwf31blLlGvza9LcLkGWw,Bade Armanon Se - Jhankar Beats,4etv0ut4ws0GbXBtolzf5e,27,https://api.spotify.com/v1/tracks/4jwf31blLlGvza9LcLkGWw
2zMcHzzYt9c9sCMs6hyLxp,Dil Tujhe Diya Tha Rakhne Ko - Jhankar Beats,4etv0ut4ws0GbXBtolzf5e,26,https://api.spotify.com/v1/tracks/2zMcHzzYt9c9sCMs6hyLxp
419iak2DXvnnRUCRnOM3U1,Garjat Barsat Megh - Title - Jhankar Beats,61JrslREXq98hurYL2hYoc,27,https://api.spotify.com/v1/tracks/419iak2DXvnnRUCRnOM3U1
7fLBhzTkTUORYhB7groQp2,Bipinbabur Karan-Sudha - Lofi,0GF4shudTAFv8ak9eWdd4Y,13,https://api.spotify.com/v1/tracks/7fLBhzTkTUORYhB7groQp2
7fLBhzTkTUORYhB7groQp2,Bipinbabur Karan-Sudha - Lofi,3apHwmMOpnlfWFVI4xgCax,13,https://api.spotify.com/v1/tracks/7fLBhzTkTUORYhB7groQp2
6DxYtGvkML90R2EUlvuBa8,Ami Je Ke Tomar - Lofi,0GF4shudTAFv8ak9eWdd4Y,18,https://api.spotify.com/v1/tracks/6DxYtGvkML90R2EUlvuBa8
6DxYtGvkML90R2EUlvuBa8,Ami Je Ke Tomar - Lofi,3cYvXkGg18UM0tburmVmEt,18,https://api.spotify.com/v1/tracks/6DxYtGvkML90R2EUlvuBa8
5THZZwxapsIEhETiIVzuL8,Asha Chhilo Bhalobasa Chhilo - Lofi,0GF4shudTAFv8ak9eWdd4Y,14,https://api.spotify.com/v1/tracks/5THZZwxapsIEhETiIVzuL8
5THZZwxapsIEhETiIVzuL8,Asha Chhilo Bhalobasa Chhilo - Lofi,7mVngCrLBKbp8nXOwe0tHU,14,https://api.spotify.com/v1/tracks/5THZZwxapsIEhETiIVzuL8
3Navo5qNcNISxw95ta65fS,Are Diwano Mujhe Pehchano - Remix,0GF4shudTAFv8ak9eWdd4Y,10,https://api.spotify.com/v1/tracks/3Navo5qNcNISxw95ta65fS
3Navo5qNcNISxw95ta65fS,Are Diwano Mujhe Pehchano - Remix,4RGTUShQK4M0GJCzMgcJYF,10,https://api.spotify.com/v1/tracks/3Navo5qNcNISxw95ta65fS
7tkRsBEn1zM1URb67izehj,Intaha Ho Gai Intezar Ki - Remix,5as8A4G47Ohu9NSWs3Je8U,10,https://api.spotify.com/v1/tracks/7tkRsBEn1zM1URb67izehj
7tkRsBEn1zM1URb67izehj,Intaha Ho Gai Intezar Ki - Remix,0GF4shudTAFv8ak9eWdd4Y,10,https://api.spotify.com/v1/tracks/7tkRsBEn1zM1URb67izehj
7tkRsBEn1zM1URb67izehj,Intaha Ho Gai Intezar Ki - Remix,4RGTUShQK4M0GJCzMgcJYF,10,https://api.spotify.com/v1/tracks/7tkRsBEn1zM1URb67izehj
0bCmCQfqr7UepZbbIxIbCH,Apni To Jaise Taise - Remix,0GF4shudTAFv8ak9eWdd4Y,11,https://api.spotify.com/v1/tracks/0bCmCQfqr7UepZbbIxIbCH
0bCmCQfqr7UepZbbIxIbCH,Apni To Jaise Taise - Remix,6uUpEcCX17G8P2PhFwHGDL,11,https://api.spotify.com/v1/tracks/0bCmCQfqr7UepZbbIxIbCH
5AY3OqHKc3i4LxERNl8iCx,Aa Gaya Maza Pyar Ka Nasha,5as8A4G47Ohu9NSWs3Je8U,19,https://api.spotify.com/v1/tracks/5AY3OqHKc3i4LxERNl8iCx
02Cc1YV8vBuZ1b030phVFx,Ae Mere Dil Jo Chal Diye,5as8A4G47Ohu9NSWs3Je8U,14,https://api.spotify.com/v1/tracks/02Cc1YV8vBuZ1b030phVFx
2CV5dlTOokto3G1sTBWifj,Aaja Re More Piya Na Jaa Re,5as8A4G47Ohu9NSWs3Je8U,16,https://api.spotify.com/v1/tracks/2CV5dlTOokto3G1sTBWifj
1EZfeosX5NfjIMwm6BK0Ls,"Ali Bai, Have Hui Nahi",5as8A4G47Ohu9NSWs3Je8U,5,https://api.spotify.com/v1/tracks/1EZfeosX5NfjIMwm6BK0Ls
5GZ02sU5xOyecC3PL2zLHJ,Bavari Bavari Vibhavari,5as8A4G47Ohu9NSWs3Je8U,3,https://api.spotify.com/v1/tracks/5GZ02sU5xOyecC3PL2zLHJ
4ZhsbiixLeJh7p2eDgm66b,Eni Talima Kanku Veray,5as8A4G47Ohu9NSWs3Je8U,3,https://api.spotify.com/v1/tracks/4ZhsbiixLeJh7p2eDgm66b
2OGawqjrXSuT9REyNfDo6w,Aaj Ka Ye Din,0GF4shudTAFv8ak9eWdd4Y,23,https://api.spotify.com/v1/tracks/2OGawqjrXSuT9REyNfDo6w
5DdZw9x5dLgpzXjj6GHxIn,Main Hoon Tere Samne,5as8A4G47Ohu9NSWs3Je8U,8,https://api.spotify.com/v1/tracks/5DdZw9x5dLgpzXjj6GHxIn
3Ho6oTWwISyvTI2y0TqrjP,Dulha Dulhan Ki Jodi,0GF4shudTAFv8ak9eWdd4Y,7,https://api.spotify.com/v1/tracks/3Ho6oTWwISyvTI2y0TqrjP
6qqGH1rC4jOrwoP5dH4F0L,Pucho Na Yaar Kya Hua - The Unwind Mix,025mNMOyhsDIKHAVTHp9xB,22,https://api.spotify.com/v1/tracks/6qqGH1rC4jOrwoP5dH4F0L
3WxCkgznzJ1tVhjDuN2hzp,Kehdoon Tumhe - The Unwind Mix,5g4R0JHd19CuLa3PSiYMWX,35,https://api.spotify.com/v1/tracks/3WxCkgznzJ1tVhjDuN2hzp
3WxCkgznzJ1tVhjDuN2hzp,Kehdoon Tumhe - The Unwind Mix,0le3G5nxaIL8ecHpBA6LPW,35,https://api.spotify.com/v1/tracks/3WxCkgznzJ1tVhjDuN2hzp
2Wto1afjqwLRXc7kV2GSnN,Samne Yeh Kaun Aaya - The Unwind Mix,1cfG7UM0OD4O1II1nd15Qo,15,https://api.spotify.com/v1/tracks/2Wto1afjqwLRXc7kV2GSnN
18eTeCrL0cnpyHeTpXWGfy,Idu Nanooru,2ae6PxICSOZHvjqiCcgon8,5,https://api.spotify.com/v1/tracks/18eTeCrL0cnpyHeTpXWGfy
18eTeCrL0cnpyHeTpXWGfy,Idu Nanooru,2Bu3DMTHHdXW4jnhoWHhPa,5,https://api.spotify.com/v1/tracks/18eTeCrL0cnpyHeTpXWGfy
1uidk7yR5vBFqiSMrITGRM,Pancha Koti Kannadigire,2ae6PxICSOZHvjqiCcgon8,9,https://api.spotify.com/v1/tracks/1uidk7yR5vBFqiSMrITGRM
0W8hjQhDzF0b6ZZhomQFoG,Halli Haadu,2ae6PxICSOZHvjqiCcgon8,5,https://api.spotify.com/v1/tracks/0W8hjQhDzF0b6ZZhomQFoG
0W8hjQhDzF0b6ZZhomQFoG,Halli Haadu,2IUtwMti1OiT3lkW6RubgH,5,https://api.spotify.com/v1/tracks/0W8hjQhDzF0b6ZZhomQFoG
7gPOFYAxAZu9KrgPOcK3oB,Vakratunda,2ijWbN5KykTYiBoVmhzCTU,22,https://api.spotify.com/v1/tracks/7gPOFYAxAZu9KrgPOcK3oB
5Oog82brRz04MLf7OxLk1y,Gaiye Ganpati Jagvandana,2ijWbN5KykTYiBoVmhzCTU,21,https://api.spotify.com/v1/tracks/5Oog82brRz04MLf7OxLk1y
1uFysK9kR265MVesWGHxyW,Ganpati Bappa Morya,2ijWbN5KykTYiBoVmhzCTU,20,https://api.spotify.com/v1/tracks/1uFysK9kR265MVesWGHxyW
0EeJJbV7F7rxmBwU55Z0L5,Sajaye Payi Hain,2ijWbN5KykTYiBoVmhzCTU,18,https://api.spotify.com/v1/tracks/0EeJJbV7F7rxmBwU55Z0L5
7ulUKVmSzXFTG0OcuukdpB,Achhi Hai Ya Kharab,62mCohf6aiF3nryWghwCxM,16,https://api.spotify.com/v1/tracks/7ulUKVmSzXFTG0OcuukdpB
2bEGwFLgbhqSMWD5V1yx7e,Woh Nahi Mera Magar (Male),62mCohf6aiF3nryWghwCxM,14,https://api.spotify.com/v1/tracks/2bEGwFLgbhqSMWD5V1yx7e
259TPWKXyOG8vWKZtuAmYS,Aajke Sobar,4K6blSRoklNdpw4mzLxwfn,8,https://api.spotify.com/v1/tracks/259TPWKXyOG8vWKZtuAmYS
259TPWKXyOG8vWKZtuAmYS,Aajke Sobar,3gBKY0y3dFFVRqicLnVZYz,8,https://api.spotify.com/v1/tracks/259TPWKXyOG8vWKZtuAmYS
3jdRFAS3wPr54PuPAP9y5i,Ek Poloker Dekha,4K6blSRoklNdpw4mzLxwfn,9,https://api.spotify.com/v1/tracks/3jdRFAS3wPr54PuPAP9y5i
3jdRFAS3wPr54PuPAP9y5i,Ek Poloker Dekha,3gBKY0y3dFFVRqicLnVZYz,9,https://api.spotify.com/v1/tracks/3jdRFAS3wPr54PuPAP9y5i
4dKj06pIyfva0yp3nWsdJd,O Sajani,4K6blSRoklNdpw4mzLxwfn,12,https://api.spotify.com/v1/tracks/4dKj06pIyfva0yp3nWsdJd
4dKj06pIyfva0yp3nWsdJd,O Sajani,3gBKY0y3dFFVRqicLnVZYz,12,https://api.spotify.com/v1/tracks/4dKj06pIyfva0yp3nWsdJd
1EbPEQxScumMqmiokQopJ1,Mann Yeh Kehta Mere Yaara,70B80Lwx2sxti0M1Ng9e8K,18,https://api.spotify.com/v1/tracks/1EbPEQxScumMqmiokQopJ1
1EbPEQxScumMqmiokQopJ1,Mann Yeh Kehta Mere Yaara,4BBdp811wrWrr1zk9dENUE,18,https://api.spotify.com/v1/tracks/1EbPEQxScumMqmiokQopJ1
2QyQaopFuAzkvDrUl5zG2Z,Aaj Ka Ye Din,70B80Lwx2sxti0M1Ng9e8K,16,https://api.spotify.com/v1/tracks/2QyQaopFuAzkvDrUl5zG2Z
3o7m7uZA3aqmmob4Cl1oIo,Na Sur Hai Na Taal,70B80Lwx2sxti0M1Ng9e8K,15,https://api.spotify.com/v1/tracks/3o7m7uZA3aqmmob4Cl1oIo
7L0BQAFcTtyr3j3EHIykxH,Mann Yeh Kehta Mere Yaara,70B80Lwx2sxti0M1Ng9e8K,11,https://api.spotify.com/v1/tracks/7L0BQAFcTtyr3j3EHIykxH
7L0BQAFcTtyr3j3EHIykxH,Mann Yeh Kehta Mere Yaara,4BBdp811wrWrr1zk9dENUE,11,https://api.spotify.com/v1/tracks/7L0BQAFcTtyr3j3EHIykxH
2GO5HSGjnG7BvYlJXmKls3,Chala Nadiya Kinare Chali,70B80Lwx2sxti0M1Ng9e8K,9,https://api.spotify.com/v1/tracks/2GO5HSGjnG7BvYlJXmKls3
2GO5HSGjnG7BvYlJXmKls3,Chala Nadiya Kinare Chali,4BBdp811wrWrr1zk9dENUE,9,https://api.spotify.com/v1/tracks/2GO5HSGjnG7BvYlJXmKls3
7GlJKxMxgSHioxk45is2fE,Na Sur Hai Na Taal,70B80Lwx2sxti0M1Ng9e8K,8,https://api.spotify.com/v1/tracks/7GlJKxMxgSHioxk45is2fE
4JN8T1LrQDLGBed4xy6wEy,Ham Nehru Chacha Ke Pyare,4kcoiVXIxvUoLUoHY1vJYU,27,https://api.spotify.com/v1/tracks/4JN8T1LrQDLGBed4xy6wEy
0d7WbF9b6Rre1WxwQ1qjyr,Jai Hind Ka Nara,4kcoiVXIxvUoLUoHY1vJYU,28,https://api.spotify.com/v1/tracks/0d7WbF9b6Rre1WxwQ1qjyr
2tP6hqueomOF0zGy0PTp9B,Shri Hanuman Chaleesa,5hgtt9tLxsxvRMWrnxNWVW,26,https://api.spotify.com/v1/tracks/2tP6hqueomOF0zGy0PTp9B
1TxXRpyrP10gfp6xr4914m,Badan Pe Sitare Lapete Huye,0gXDpqwYNDODn7fB0RDN8J,43,https://api.spotify.com/v1/tracks/1TxXRpyrP10gfp6xr4914m
4nsVeDANm1z7CdExUZkZQI,Taarif Karoon Kya Uski,0gXDpqwYNDODn7fB0RDN8J,46,https://api.spotify.com/v1/tracks/4nsVeDANm1z7CdExUZkZQI
6Zhjmr2oWLiqEAMpbIipoA,An Evening In Paris,0gXDpqwYNDODn7fB0RDN8J,33,https://api.spotify.com/v1/tracks/6Zhjmr2oWLiqEAMpbIipoA
1M3ygPA5HqID1OFCbbvDkP,Kanhu Gheun Jai,3R2OMv8JpXLy6ZIW7Qxz59,5,https://api.spotify.com/v1/tracks/1M3ygPA5HqID1OFCbbvDkP
7euubNLSMB4DGhoDB8Z9hB,Gele Udun Rave,3R2OMv8JpXLy6ZIW7Qxz59,1,https://api.spotify.com/v1/tracks/7euubNLSMB4DGhoDB8Z9hB
0tS8C25NNeeIvWvImFhthx,Mi Ravikiranatun Aale Re,3R2OMv8JpXLy6ZIW7Qxz59,2,https://api.spotify.com/v1/tracks/0tS8C25NNeeIvWvImFhthx
4jUBgT5PLrbq81vBV2xX6m,Vadaldi Varsi Re,3R2OMv8JpXLy6ZIW7Qxz59,0,https://api.spotify.com/v1/tracks/4jUBgT5PLrbq81vBV2xX6m
0oipX9q5erSfkTE7l5wWb8,Maa Tu Kali Ne Kalyani,3R2OMv8JpXLy6ZIW7Qxz59,0,https://api.spotify.com/v1/tracks/0oipX9q5erSfkTE7l5wWb8
6SEiwom2dC8oXFxPHgxfQU,Partham Samru,3R2OMv8JpXLy6ZIW7Qxz59,0,https://api.spotify.com/v1/tracks/6SEiwom2dC8oXFxPHgxfQU
2SLViyEPz71vFmceUtXHNX,Bendhechi Beena Gaan Shonabo,6icHDJ25LIt9b8hyW6Zm6e,14,https://api.spotify.com/v1/tracks/2SLViyEPz71vFmceUtXHNX
4yxCo7p7LDOuuIyktQKjFu,Na Na Kache Eso Na,61JrslREXq98hurYL2hYoc,15,https://api.spotify.com/v1/tracks/4yxCo7p7LDOuuIyktQKjFu
7uj1rwJGYIYv9niiQjv0hf,Jana Ajana Pathey Cholechhi,5as8A4G47Ohu9NSWs3Je8U,10,https://api.spotify.com/v1/tracks/7uj1rwJGYIYv9niiQjv0hf
7uj1rwJGYIYv9niiQjv0hf,Jana Ajana Pathey Cholechhi,0GF4shudTAFv8ak9eWdd4Y,10,https://api.spotify.com/v1/tracks/7uj1rwJGYIYv9niiQjv0hf
2pqunF6PdVOsI9IAsjDqQE,Amar Swapna Je,61JrslREXq98hurYL2hYoc,5,https://api.spotify.com/v1/tracks/2pqunF6PdVOsI9IAsjDqQE
2pqunF6PdVOsI9IAsjDqQE,Amar Swapna Je,0GF4shudTAFv8ak9eWdd4Y,5,https://api.spotify.com/v1/tracks/2pqunF6PdVOsI9IAsjDqQE
